# METADATA:
# 000AA: Castels
# Source: www.infoclimat.fr
# Licence Ouverte/Open License: http://wiki.data.gouv.fr/images/9/9d/Licence_Ouverte.pdf
station_id;dh_utc;temperature;pression;humidite;point_de_rosee;vent_moyen;vent_rafales;vent_direction;pluie_3h;pluie_1h
station_id;dh_utc;degC;hPa;%;degC;km/h;km/h;deg;mm;mm
000AA;2023-09-03 05:30:00;16;1018.5;91;14.5;0;;257;;
000AA;2023-09-03 06:00:00;15.9;1018.6;92;14.6;0;;257;0;0
000AA;2023-09-03 06:30:00;16.4;1018.7;92;15.1;0;;257;;
000AA;2023-09-03 07:00:00;16.7;1018.7;91;15.2;0;;257;0;0
000AA;2023-09-03 07:30:00;18.1;1018.9;89;16.3;0;;257;;
000AA;2023-09-03 08:00:00;20.6;1018.9;80;17;0;;286;0;0
000AA;2023-09-03 08:30:00;21.9;1018.9;75;17.3;4.8;;214;;
000AA;2023-09-03 09:00:00;23.3;1019;62;15.6;1.6;;213;0;0
000AA;2023-09-03 09:30:00;25.6;1018.7;60;17.2;3.2;;191;;
000AA;2023-09-03 10:00:00;27.6;1018.3;48;15.6;3.2;;158;0;0
000AA;2023-09-03 10:30:00;29.1;1018.3;40;14.1;4.8;;19;;
000AA;2023-09-03 11:00:00;29.8;1018.3;38;13.9;4.8;;203;0;0
000AA;2023-09-03 11:30:00;30.7;1018.3;38;14.8;3.2;;150;;
000AA;2023-09-03 12:00:00;31.3;1018.1;37;14.8;3.2;;262;0;0
000AA;2023-09-03 12:30:00;31.9;1018.1;36;15;4.8;;329;;
000AA;2023-09-03 13:00:00;32.3;1017.5;34;14.5;4.8;;212;0;0
000AA;2023-09-03 13:30:00;32.8;1017;32;13.9;3.2;;117;;
000AA;2023-09-03 14:00:00;33.1;1016.4;31;13.7;4.8;;102;0;0
000AA;2023-09-03 14:30:00;33.5;1016;32;14.5;3.2;;78;;
000AA;2023-09-03 15:00:00;33.8;1015.5;32;14.8;3.2;;200;0;0
000AA;2023-09-03 15:30:00;33.9;1015.2;31;14.4;3.2;;259;;
000AA;2023-09-03 16:00:00;34.2;1015.1;31;14.6;3.2;;237;0;0
000AA;2023-09-03 16:30:00;33.8;1015.1;32;14.8;1.6;;48;;
000AA;2023-09-03 17:00:00;32.7;1014.9;39;17;1.6;;88;0;0
000AA;2023-09-03 17:30:00;28.6;1014.9;47;16.1;1.6;;65;;
000AA;2023-09-03 18:00:00;27.8;1015;49;16.1;1.6;;65;0;0
000AA;2023-09-03 18:30:00;26.7;1015.2;50;15.4;1.6;;65;;
000AA;2023-09-03 19:00:00;25.7;1015.3;54;15.7;3.2;;67;0;0
000AA;2023-09-03 19:30:00;24.6;1015.4;54;14.6;1.6;;67;;
000AA;2023-09-03 20:00:00;24.3;1015.7;57;15.3;0;;67;0;0
000AA;2023-09-03 20:30:00;24.1;1015.7;55;14.5;0;;67;;
000AA;2023-09-03 21:00:00;23.7;1015.6;56;14.4;0;;201;0;0
000AA;2023-09-03 21:30:00;23.5;1015.4;53;13.4;1.6;;202;;
000AA;2023-09-03 22:00:00;23.4;1015.1;56;14.2;0;;198;0;0
000AA;2023-09-03 22:30:00;23.5;1015.1;58;14.8;0;;225;;
000AA;2023-09-03 23:00:00;22.2;1015;60;14.1;0;;205;0;0
000AA;2023-09-03 23:30:00;23.9;1014.9;54;14;1.6;;242;;
000AA;2023-09-04 00:00:00;24.5;1014.6;51;13.7;3.2;;109;0;0
000AA;2023-09-04 00:30:00;24.9;1014.3;51;14.1;4.8;;266;;
000AA;2023-09-04 01:00:00;25.1;1014.2;50;14;3.2;;235;0;0
000AA;2023-09-04 01:30:00;24.7;1014;51;13.9;3.2;;266;;
000AA;2023-09-04 02:00:00;24.8;1013.8;50;13.7;4.8;;178;0;0
000AA;2023-09-04 02:30:00;24.6;1013.7;49;13.2;3.2;;258;;
000AA;2023-09-04 03:00:00;24.8;1013.4;48;13;3.2;;183;0;0
000AA;2023-09-04 03:30:00;24.6;1013.2;49;13.1;4.8;;271;;
000AA;2023-09-04 04:00:00;24.3;1013.1;50;13.2;3.2;;140;0;0
000AA;2023-09-04 04:30:00;24.2;1013.1;52;13.7;3.2;;196;;
000AA;2023-09-04 05:00:00;23.9;1013;52;13.4;3.2;;302;0;0
000AA;2023-09-04 05:30:00;23.9;1012.9;54;14.1;1.6;;220;;
000AA;2023-09-04 06:00:00;23.7;1012.9;54;13.9;3.2;;287;0;0
000AA;2023-09-04 06:30:00;23.8;1012.8;56;14.5;3.2;;323;;
000AA;2023-09-04 07:00:00;24.4;1012.7;54;14.5;3.2;;206;0;0
000AA;2023-09-04 07:30:00;25.6;1012.5;50;14.4;3.2;;234;;
000AA;2023-09-04 08:00:00;27.1;1012.6;46;14.5;3.2;;229;0;0
000AA;2023-09-04 08:30:00;28.6;1012.7;44;15.2;1.6;;13;;
000AA;2023-09-04 09:00:00;29.9;1012.4;38;14.1;4.8;;70;0;0
000AA;2023-09-04 09:30:00;31.1;1012.4;34;13.4;4.8;;263;;
000AA;2023-09-04 10:00:00;32.2;1012.3;30;12.4;4.8;;130;0;0
000AA;2023-09-04 10:30:00;33.2;1012.2;27;11.7;4.8;;86;;
000AA;2023-09-04 11:00:00;34.4;1011.9;24;10.9;4.8;;221;0;0
000AA;2023-09-04 11:30:00;34.7;1011.7;24;11.2;6.4;;35;;
000AA;2023-09-04 12:00:00;35.3;1011.4;22;10.4;6.4;;184;0;0
000AA;2023-09-04 12:30:00;35.7;1011.5;23;11.4;6.4;;200;;
000AA;2023-09-04 13:00:00;35.9;1011.2;23;11.5;4.8;;186;0;0
000AA;2023-09-04 13:30:00;36;1011.1;23;11.6;6.4;;51;;
000AA;2023-09-04 14:00:00;36.2;1010.8;23;11.8;4.8;;281;0;0
000AA;2023-09-04 14:30:00;36.4;1010.6;22;11.3;4.8;;288;;
000AA;2023-09-04 15:00:00;36.6;1010.4;23;12.1;3.2;;31;0;0
000AA;2023-09-04 15:30:00;36.3;1010.1;26;13.8;3.2;;140;;
000AA;2023-09-04 16:00:00;35.8;1009.8;24;12.1;3.2;;341;0;0
000AA;2023-09-04 16:30:00;34.8;1009.6;24;11.3;3.2;;233;;
000AA;2023-09-04 17:00:00;34.1;1009.2;25;11.2;3.2;;276;0;0
000AA;2023-09-04 17:30:00;33.1;1009.2;26;11;3.2;;290;;
000AA;2023-09-04 18:00:00;31.9;1009.1;27;10.6;4.8;;38;0;0
000AA;2023-09-04 18:30:00;31.2;1009.2;28;10.5;3.2;;334;;
000AA;2023-09-04 19:00:00;30.1;1009.1;30;10.6;3.2;;307;0;0
000AA;2023-09-04 19:30:00;29.2;1009.4;34;11.7;1.6;;254;;
000AA;2023-09-04 20:00:00;28.3;1009.7;34;10.9;1.6;;312;0;0
000AA;2023-09-04 20:30:00;27.3;1010.5;37;11.3;1.6;;280;;
000AA;2023-09-04 21:00:00;25.4;1011;41;11.2;1.6;;280;0;0
000AA;2023-09-04 21:30:00;24.9;1011.4;42;11.1;1.6;;280;;
000AA;2023-09-04 22:00:00;24.5;1011.6;43;11.1;1.6;;281;0;0
000AA;2023-09-04 22:30:00;23.7;1011.6;42;10;3.2;;281;;
000AA;2023-09-04 23:00:00;23.2;1011.4;42;9.5;1.6;;281;0;0
000AA;2023-09-04 23:30:00;22.8;1011.4;42;9.2;0;;281;;
000AA;2023-09-05 00:00:00;22.3;1011.2;42;8.7;0;;281;0;0
000AA;2023-09-05 00:30:00;22.2;1010.9;45;9.7;1.6;;282;;
000AA;2023-09-05 01:00:00;23.4;1010.5;43;10.1;1.6;;256;0;0
000AA;2023-09-05 01:30:00;21.8;1011.2;53;11.8;0;;284;;
000AA;2023-09-05 02:00:00;20.6;1011.7;54;11;0;;284;0;0
000AA;2023-09-05 02:30:00;20.9;1012;52;10.7;1.6;;284;;
000AA;2023-09-05 03:00:00;21.2;1012.2;51;10.6;1.6;;284;0;0
000AA;2023-09-05 03:30:00;20.7;1012.3;53;10.8;1.6;;284;;
000AA;2023-09-05 04:00:00;19.8;1012.5;58;11.3;0;;284;0;0
000AA;2023-09-05 04:30:00;19.6;1012.7;58;11.1;0;;284;;
000AA;2023-09-05 05:00:00;18.9;1012.9;61;11.2;0;;284;0;0
000AA;2023-09-05 05:30:00;18.6;1013.4;61;10.9;0;;284;;
000AA;2023-09-05 06:00:00;18.8;1013.8;62;11.4;0;;284;0;0
000AA;2023-09-05 06:30:00;18.6;1014;69;12.8;0;;284;;
000AA;2023-09-05 07:00:00;18.9;1014.2;67;12.7;0;;284;0;0
000AA;2023-09-05 07:30:00;20.2;1014.3;63;12.9;0;;284;;
000AA;2023-09-05 08:00:00;22.1;1014.4;66;15.5;0;;284;0;0
000AA;2023-09-05 08:30:00;23;1014.7;64;15.8;0;;284;;
000AA;2023-09-05 09:00:00;24.9;1014.5;57;15.8;0;;282;0;0
000AA;2023-09-05 09:30:00;26.4;1014.5;51;15.5;1.6;;264;;
000AA;2023-09-05 10:00:00;28.1;1014.5;42;13.9;3.2;;58;0;0
000AA;2023-09-05 10:30:00;29;1014.2;43;15.2;3.2;;207;;
000AA;2023-09-05 11:00:00;29.8;1014.1;41;15.1;3.2;;212;0;0
000AA;2023-09-05 11:30:00;30.8;1013.8;38;14.8;4.8;;218;;
000AA;2023-09-05 12:00:00;31.6;1013.5;36;14.7;3.2;;205;0;0
000AA;2023-09-05 12:30:00;32.2;1013.3;35;14.8;4.8;;209;;
000AA;2023-09-05 13:00:00;32.5;1013.1;32;13.7;3.2;;220;0;0
000AA;2023-09-05 13:30:00;33.1;1013;32;14.2;3.2;;190;;
000AA;2023-09-05 14:00:00;33.4;1012.8;33;15;3.2;;239;0;0
000AA;2023-09-05 14:30:00;33.9;1012.6;32;14.9;1.6;;168;;
000AA;2023-09-05 15:00:00;33.9;1012.5;33;15.4;3.2;;273;0;0
000AA;2023-09-05 17:00:00;33.4;1012.4;36;16.3;1.6;;288;0;0
000AA;2023-09-05 17:30:00;32.1;1012.5;38;16;0;;288;;
000AA;2023-09-05 18:00:00;29.3;1012.6;47;16.8;0;;287;0;0
000AA;2023-09-05 18:30:00;27.6;1012.9;54;17.4;0;;281;;
000AA;2023-09-05 19:00:00;26.1;1013.2;57;16.9;0;;281;0;0
000AA;2023-09-05 19:30:00;25.7;1013.5;59;17.1;1.6;;281;;
000AA;2023-09-05 20:00:00;25.3;1013.6;59;16.7;0;;281;0;0
000AA;2023-09-05 20:30:00;25.2;1013.8;59;16.6;1.6;;280;;
000AA;2023-09-05 21:00:00;24.6;1014;62;16.8;0;;280;0;0
000AA;2023-09-05 21:30:00;24.1;1014.1;65;17.1;0;;280;;
000AA;2023-09-05 22:00:00;23.6;1014.4;68;17.4;0;;98;0;0
000AA;2023-09-05 22:30:00;23.3;1014.4;69;17.3;1.6;;98;;
000AA;2023-09-05 23:00:00;23.4;1014.6;69;17.4;1.6;;98;0;0
000AA;2023-09-05 23:30:00;22.8;1014.7;71;17.3;0;;98;;
000AA;2023-09-06 00:00:00;22.3;1014.8;71;16.8;0;;98;0;0
000AA;2023-09-06 00:30:00;21.8;1014.8;72;16.5;0;;98;;
000AA;2023-09-06 01:00:00;21.4;1014.8;76;17;0;;98;0;0
000AA;2023-09-06 01:30:00;20.8;1014.7;76;16.4;0;;98;;
000AA;2023-09-06 02:00:00;20.7;1014.7;75;16.1;0;;98;0;0
000AA;2023-09-06 02:30:00;20.8;1014.7;78;16.9;0;;98;;
000AA;2023-09-06 03:00:00;20.6;1014.6;75;16;0;;98;0;0
000AA;2023-09-06 03:30:00;20.2;1014.6;79;16.4;1.6;;172;;
000AA;2023-09-06 04:00:00;20.9;1014.9;71;15.5;1.6;;284;0;0
000AA;2023-09-06 04:30:00;19.4;1015;82;16.3;0;;285;;
000AA;2023-09-06 05:00:00;18.8;1014.9;78;14.9;0;;285;0;0
000AA;2023-09-06 05:30:00;18.7;1015.1;79;14.9;0;;285;;
000AA;2023-09-06 06:00:00;18.8;1015.2;78;14.9;0;;285;0;0
000AA;2023-09-06 06:30:00;19.1;1015.5;79;15.4;0;;285;;
000AA;2023-09-06 07:00:00;19.7;1015.5;81;16.3;0;;285;0;0
000AA;2023-09-06 07:30:00;21.2;1015.6;72;15.9;0;;285;;
000AA;2023-09-06 08:00:00;23.3;1015.9;59;14.8;1.6;;115;0;0
000AA;2023-09-06 08:30:00;24.3;1016.3;59;15.8;1.6;;146;;
000AA;2023-09-06 09:00:00;25.4;1016.2;57;16.3;3.2;;232;0;0
000AA;2023-09-06 09:30:00;26.2;1016.1;55;16.5;3.2;;90;;
000AA;2023-09-06 10:00:00;27.2;1016;53;16.8;3.2;;232;0;0
000AA;2023-09-06 10:30:00;28.1;1015.9;50;16.7;4.8;;227;;
000AA;2023-09-06 11:00:00;29.3;1015.6;48;17.1;3.2;;194;0;0
000AA;2023-09-06 11:30:00;30;1015.2;45;16.8;3.2;;122;;
000AA;2023-09-06 12:00:00;30.6;1014.9;42;16.2;4.8;;136;0;0
000AA;2023-09-06 12:30:00;31.3;1014.6;41;16.5;3.2;;165;;
000AA;2023-09-06 13:00:00;31.7;1014.3;43;17.6;3.2;;103;0;0
000AA;2023-09-06 13:30:00;32.1;1013.9;39;16.4;3.2;;298;;
000AA;2023-09-06 14:00:00;32.5;1013.8;39;16.8;3.2;;286;0;0
000AA;2023-09-06 14:30:00;33.2;1013.7;37;16.6;3.2;;190;;
000AA;2023-09-06 15:00:00;33.4;1013.4;38;17.2;3.2;;254;0;0
000AA;2023-09-06 15:30:00;34.1;1013.2;37;17.3;1.6;;217;;
000AA;2023-09-06 16:00:00;33.3;1013;37;16.7;4.8;;13;0;0
000AA;2023-09-06 16:30:00;33.6;1012.9;38;17.3;3.2;;332;;
000AA;2023-09-06 17:00:00;33;1012.8;38;16.8;3.2;;259;0;0
000AA;2023-09-06 17:30:00;31.7;1013;42;17.2;0;;279;;
000AA;2023-09-06 18:00:00;29.7;1013.1;49;17.9;1.6;;279;0;0
000AA;2023-09-06 18:30:00;27.3;1013.3;54;17.2;1.6;;279;;
000AA;2023-09-06 19:00:00;26.8;1013.5;54;16.7;1.6;;279;0;0
000AA;2023-09-06 19:30:00;26.6;1013.7;54;16.5;1.6;;277;;
000AA;2023-09-06 21:00:00;23.8;1014.4;67;17.3;0;;143;0;0
000AA;2023-09-06 21:30:00;23.4;1014.5;60;15.2;0;;142;;
000AA;2023-09-06 22:00:00;23.3;1014.6;60;15.1;0;;142;0;0
000AA;2023-09-06 22:30:00;22.8;1014.6;62;15.1;0;;142;;
000AA;2023-09-06 23:00:00;22.3;1014.5;60;14.2;0;;143;0;0
000AA;2023-09-06 23:30:00;22.9;1014.6;58;14.2;0;;238;;
000AA;2023-09-07 00:00:00;21.9;1014.6;64;14.8;0;;221;0;0
000AA;2023-09-07 00:30:00;20.5;1014.6;69;14.6;0;;221;;
000AA;2023-09-07 01:00:00;20.1;1014.3;68;14;1.6;;221;0;0
000AA;2023-09-07 01:30:00;20.1;1014.4;67;13.7;1.6;;221;;
000AA;2023-09-07 02:00:00;19.2;1014.3;70;13.6;0;;221;0;0
000AA;2023-09-07 02:30:00;18.6;1014.4;72;13.5;0;;221;;
000AA;2023-09-07 03:00:00;18.1;1014.3;73;13.2;0;;221;0;0
000AA;2023-09-07 03:30:00;17.3;1014.6;78;13.5;0;;221;;
000AA;2023-09-07 04:00:00;16.9;1014.5;78;13.1;0;;221;0;0
000AA;2023-09-07 04:30:00;16.3;1014.5;79;12.7;0;;221;;
000AA;2023-09-07 05:00:00;16.7;1014.4;77;12.7;0;;220;0;0
000AA;2023-09-07 05:30:00;15.9;1014.5;80;12.5;0;;220;;
000AA;2023-09-07 06:00:00;16.4;1014.4;76;12.2;0;;220;0;0
000AA;2023-09-07 06:30:00;16.3;1014.7;81;13.1;0;;220;;
000AA;2023-09-07 07:00:00;17.4;1014.8;74;12.8;0;;220;0;0
000AA;2023-09-07 07:30:00;18.7;1015.1;75;14.1;0;;220;;
000AA;2023-09-07 08:00:00;22.1;1015.1;63;14.7;1.6;;315;0;0
000AA;2023-09-07 08:30:00;23.5;1015.2;58;14.8;3.2;;213;;
000AA;2023-09-07 09:00:00;24.8;1015.3;54;14.8;4.8;;205;0;0
000AA;2023-09-07 09:30:00;26.9;1015.2;47;14.7;1.6;;24;;
000AA;2023-09-07 10:00:00;28.2;1014.9;45;15.2;3.2;;193;0;0
000AA;2023-09-07 10:30:00;29.7;1014.7;39;14.2;3.2;;224;;
000AA;2023-09-07 11:00:00;30.6;1014.6;34;13;4.8;;186;0;0
000AA;2023-09-07 11:30:00;31.4;1014.3;31;12.3;4.8;;30;;
000AA;2023-09-07 12:00:00;32;1013.9;32;13.2;4.8;;271;0;0
000AA;2023-09-07 12:30:00;32.7;1013.9;30;12.8;4.8;;33;;
000AA;2023-09-07 13:00:00;33.4;1013.5;26;11.3;4.8;;45;0;0
000AA;2023-09-07 13:30:00;33.9;1013.2;25;11.1;4.8;;236;;
000AA;2023-09-07 14:00:00;34.6;1013;23;10.4;4.8;;242;0;0
000AA;2023-09-07 14:30:00;34.8;1012.8;23;10.6;4.8;;252;;
000AA;2023-09-07 15:00:00;35.1;1012.7;23;10.8;4.8;;227;0;0
000AA;2023-09-07 15:30:00;34.7;1012.7;23;10.5;6.4;;238;;
000AA;2023-09-07 16:00:00;34.5;1012.6;23;10.4;4.8;;243;0;0
000AA;2023-09-07 16:30:00;34.6;1012.5;23;10.4;3.2;;271;;
000AA;2023-09-07 17:00:00;33.3;1012.5;25;10.6;4.8;;235;0;0
000AA;2023-09-07 17:30:00;32.2;1012.6;29;11.9;1.6;;176;;
000AA;2023-09-07 18:00:00;29.4;1012.8;34;11.9;1.6;;163;0;0
000AA;2023-09-07 18:30:00;27.1;1013.1;38;11.6;1.6;;160;;
000AA;2023-09-07 19:00:00;26.2;1013.2;38;10.7;1.6;;159;0;0
000AA;2023-09-07 19:30:00;25.8;1013.6;38;10.4;1.6;;159;;
000AA;2023-09-07 20:00:00;25.2;1013.8;40;10.7;1.6;;159;0;0
000AA;2023-09-07 20:30:00;24.4;1014.1;44;11.3;0;;159;;
000AA;2023-09-07 21:00:00;23.4;1014.3;48;11.8;0;;159;0;0
000AA;2023-09-07 21:30:00;22.8;1014.4;51;12.2;0;;159;;
000AA;2023-09-07 22:00:00;21.8;1014.5;54;12.1;0;;161;0;0
000AA;2023-09-07 22:30:00;23.3;1014.5;48;11.6;1.6;;285;;
000AA;2023-09-07 23:00:00;23.4;1014.4;47;11.4;0;;292;0;0
000AA;2023-09-07 23:30:00;23.7;1014.6;46;11.4;3.2;;316;;
000AA;2023-09-08 00:00:00;21.5;1014.7;56;12.4;0;;316;0;0
000AA;2023-09-08 00:30:00;19.1;1014.7;64;12.1;0;;316;;
000AA;2023-09-08 01:00:00;18.6;1014.8;65;11.8;1.6;;53;0;0
000AA;2023-09-08 01:30:00;19.6;1014.7;59;11.3;1.6;;53;;
000AA;2023-09-08 02:00:00;19.1;1014.7;60;11.1;0;;53;0;0
000AA;2023-09-08 02:30:00;18.1;1014.6;64;11.2;0;;53;;
000AA;2023-09-08 03:00:00;17.7;1014.5;68;11.7;0;;53;0;0
000AA;2023-09-08 03:30:00;17.3;1014.4;67;11.1;0;;53;;
000AA;2023-09-08 04:00:00;16.4;1014.4;71;11.2;0;;53;0;0
000AA;2023-09-08 04:30:00;16.1;1014.4;73;11.2;0;;53;;
000AA;2023-09-08 05:00:00;15.7;1014.4;73;10.9;0;;53;0;0
000AA;2023-09-08 05:30:00;15.4;1014.6;75;11;0;;53;;
000AA;2023-09-08 06:00:00;15.6;1014.9;75;11.1;0;;53;0;0
000AA;2023-09-08 06:30:00;15.6;1015;76;11.3;0;;53;;
000AA;2023-09-08 07:00:00;15.7;1015.2;77;11.7;0;;53;0;0
000AA;2023-09-08 07:30:00;16.8;1015.3;76;12.5;0;;53;;
000AA;2023-09-08 08:00:00;20.9;1015.3;64;13.9;0;;53;0;0
000AA;2023-09-08 08:30:00;22.4;1015.4;57;13.5;1.6;;344;;
000AA;2023-09-08 09:00:00;24.1;1015.4;55;14.5;4.8;;211;0;0
000AA;2023-09-08 09:30:00;26.5;1015.2;45;13.6;1.6;;217;;
000AA;2023-09-08 10:00:00;28.2;1015.1;39;13;4.8;;178;0;0
000AA;2023-09-08 10:30:00;28.9;1014.8;38;13.1;4.8;;215;;
000AA;2023-09-08 11:00:00;30.3;1014.6;35;13.1;4.8;;201;0;0
000AA;2023-09-08 11:30:00;31.4;1014.3;34;13.6;4.8;;232;;
000AA;2023-09-08 12:00:00;32.2;1014.2;30;12.4;3.2;;100;0;0
000AA;2023-09-08 12:30:00;32.8;1013.9;28;11.9;4.8;;196;;
000AA;2023-09-08 13:00:00;33.3;1013.7;26;11.2;6.4;;202;0;0
000AA;2023-09-08 13:30:00;33.9;1013.1;25;11.1;4.8;;187;;
000AA;2023-09-08 14:00:00;34.5;1012.8;23;10.4;6.4;;218;0;0
000AA;2023-09-08 14:30:00;34.9;1012.6;21;9.4;3.2;;236;;
000AA;2023-09-08 15:00:00;35.2;1012.4;22;10.3;4.8;;241;0;0
000AA;2023-09-08 15:30:00;35.2;1012.3;22;10.2;4.8;;216;;
000AA;2023-09-08 16:00:00;34.7;1012.3;22;9.9;4.8;;207;0;0
000AA;2023-09-08 16:30:00;34.9;1012.2;22;10.1;3.2;;15;;
000AA;2023-09-08 17:00:00;33.7;1012.3;25;10.9;3.2;;219;0;0
000AA;2023-09-08 17:30:00;32.2;1012.3;29;11.9;1.6;;233;;
000AA;2023-09-08 18:00:00;30.3;1012.4;33;12.2;1.6;;233;0;0
000AA;2023-09-08 18:30:00;28.3;1012.6;32;10;3.2;;113;;
000AA;2023-09-08 19:00:00;27.3;1012.8;35;10.5;1.6;;113;0;0
000AA;2023-09-08 19:30:00;26.9;1013;34;9.7;1.6;;113;;
000AA;2023-09-08 20:00:00;27.1;1013.1;34;9.9;1.6;;111;0;0
000AA;2023-09-08 20:30:00;25.1;1013.3;36;9;0;;110;;
000AA;2023-09-08 21:00:00;24.4;1013.4;39;9.5;0;;110;0;0
000AA;2023-09-08 21:30:00;24.6;1013.5;37;8.9;1.6;;96;;
000AA;2023-09-08 22:00:00;24.2;1013.4;39;9.3;0;;94;0;0
000AA;2023-09-08 22:30:00;22.7;1013.5;45;10.2;0;;93;;
000AA;2023-09-08 23:00:00;20.4;1013.7;55;11;0;;93;0;0
000AA;2023-09-08 23:30:00;19.7;1013.5;57;10.9;0;;93;;
000AA;2023-09-09 00:00:00;19.3;1013.4;59;11.1;0;;309;0;0
000AA;2023-09-09 00:30:00;18.6;1013.2;60;10.6;0;;310;;
000AA;2023-09-09 01:00:00;18.6;1013;62;11.1;0;;321;0;0
000AA;2023-09-09 01:30:00;17.9;1013.1;63;10.7;0;;65;;
000AA;2023-09-09 02:00:00;17.8;1013.1;63;10.7;0;;65;0;0
000AA;2023-09-09 02:30:00;17.1;1013.1;68;11.1;0;;65;;
000AA;2023-09-09 03:00:00;16.3;1013.2;72;11.3;0;;65;0;0
000AA;2023-09-09 03:30:00;16.2;1013.3;71;10.9;0;;65;;
000AA;2023-09-09 04:00:00;16.6;1013.2;69;10.8;0;;65;0;0
000AA;2023-09-09 04:30:00;16.6;1013.1;69;10.9;0;;65;;
000AA;2023-09-09 05:00:00;15.8;1013.1;72;10.7;0;;65;0;0
000AA;2023-09-09 05:30:00;15.2;1013.2;76;11;0;;65;;
000AA;2023-09-09 06:00:00;15.1;1013.4;76;10.9;0;;65;0;0
000AA;2023-09-09 06:30:00;15.2;1013.7;78;11.4;0;;65;;
000AA;2023-09-09 07:00:00;15.4;1013.5;80;12;0;;65;0;0
000AA;2023-09-09 07:30:00;16.6;1013.7;75;12.2;0;;65;;
000AA;2023-09-09 08:00:00;20.3;1013.7;65;13.5;0;;65;0;0
000AA;2023-09-09 08:30:00;22.6;1013.7;60;14.4;1.6;;62;;
000AA;2023-09-09 09:00:00;24.9;1013.7;55;15.3;1.6;;244;0;0
000AA;2023-09-09 09:30:00;26.1;1013.8;52;15.5;3.2;;213;;
000AA;2023-09-09 10:00:00;27.6;1013.8;44;14.3;4.8;;232;0;0
000AA;2023-09-09 10:30:00;29.2;1013.4;40;14.2;3.2;;98;;
000AA;2023-09-09 11:00:00;30.8;1013.1;37;14.5;4.8;;244;0;0
000AA;2023-09-09 11:30:00;31.9;1012.8;33;13.7;3.2;;227;;
000AA;2023-09-09 12:00:00;33.2;1012.3;31;13.8;4.8;;139;0;0
000AA;2023-09-09 12:30:00;33.8;1012.3;28;12.7;4.8;;76;;
000AA;2023-09-09 13:00:00;34.6;1012.3;27;12.8;6.4;;213;0;0
000AA;2023-09-09 13:30:00;34.9;1012;25;12;4.8;;248;;
000AA;2023-09-09 14:00:00;35.5;1011.8;24;11.8;3.2;;40;0;0
000AA;2023-09-09 14:30:00;36.2;1011.6;23;11.7;4.8;;183;;
000AA;2023-09-09 15:00:00;36.2;1011.4;23;11.7;6.4;;226;0;0
000AA;2023-09-09 15:30:00;36.2;1011.4;23;11.7;4.8;;202;;
000AA;2023-09-09 16:00:00;36.1;1011.2;22;11;4.8;;176;0;0
000AA;2023-09-09 16:30:00;35.8;1011.2;24;12.1;3.2;;211;;
000AA;2023-09-09 17:00:00;34.8;1011.2;25;11.8;3.2;;232;0;0
000AA;2023-09-09 17:30:00;33.4;1011.2;30;13.5;1.6;;232;;
000AA;2023-09-09 18:00:00;30.8;1011.3;33;12.7;1.6;;232;0;0
000AA;2023-09-09 18:30:00;29.2;1011.5;34;11.7;3.2;;186;;
000AA;2023-09-09 19:00:00;28.6;1011.8;36;12;1.6;;186;0;0
000AA;2023-09-09 19:30:00;26.9;1012.3;40;12.2;1.6;;186;;
000AA;2023-09-09 20:00:00;26.2;1012.6;40;11.6;1.6;;214;0;0
000AA;2023-09-09 20:30:00;26;1013;42;12.1;0;;214;;
000AA;2023-09-09 21:00:00;25.4;1013.1;43;11.9;1.6;;355;0;0
000AA;2023-09-09 21:30:00;26.2;1013.4;40;11.6;1.6;;211;;
000AA;2023-09-09 22:00:00;26.4;1013.4;40;11.7;1.6;;188;0;0
000AA;2023-09-09 22:30:00;25.3;1013.6;45;12.5;0;;315;;
000AA;2023-09-09 23:00:00;22.8;1013.7;52;12.5;0;;316;0;0
000AA;2023-09-09 23:30:00;21.5;1013.8;56;12.4;0;;317;;
000AA;2023-09-10 00:00:00;20.8;1014.3;58;12.3;0;;317;0;0
000AA;2023-09-10 00:30:00;20.4;1013.9;59;12.1;1.6;;318;;
000AA;2023-09-10 01:00:00;19.8;1013.8;61;12.1;1.6;;319;0;0
000AA;2023-09-10 01:30:00;18.9;1013.8;67;12.6;0;;319;;
000AA;2023-09-10 02:00:00;18.9;1013.3;64;11.9;0;;319;0;0
000AA;2023-09-10 02:30:00;18;1013.5;68;12;0;;320;;
000AA;2023-09-10 03:00:00;17.2;1014.1;72;12.1;0;;319;0;0
000AA;2023-09-10 03:30:00;17.1;1014.4;74;12.4;0;;321;;
000AA;2023-09-10 04:00:00;16.9;1014.5;75;12.5;0;;321;0;0
000AA;2023-09-10 04:30:00;16.7;1014.6;76;12.4;0;;321;;
000AA;2023-09-10 05:00:00;16.3;1015.1;78;12.5;0;;321;0;0
000AA;2023-09-10 05:30:00;16;1015;79;12.4;0;;322;;
000AA;2023-09-10 06:00:00;17.1;1015.1;75;12.6;0;;323;0;0
000AA;2023-09-10 06:30:00;16.1;1014.9;80;12.7;0;;322;;
000AA;2023-09-10 07:00:00;16.3;1015;82;13.3;0;;322;0;0
000AA;2023-09-10 07:30:00;17.7;1015.5;78;13.8;0;;323;;
000AA;2023-09-10 08:00:00;21.8;1015.4;60;13.7;1.6;;63;0;0
000AA;2023-09-10 08:30:00;24.1;1015.5;55;14.5;1.6;;211;;
